06043206	4B	聖祖仁皇帝禦製文第-二集	（清）張玉書	四庫全書,集部,別集類,清	06043206,06043207,06043208,06043209,06043210,06043211,06043212,06043213,06043214,06043215,06043216,06043217,06043218,06043219
06043750	1H	孟子傳	（宋）張九成	四庫全書,經部,四書類,宋	06043750,06043751,06043752,06043753,06043754,06043755,06043756,06043757
06064293	1A	童溪易傳	（宋）王宗傳	四庫全書,經部,易類,宋	06064293,06064294,06064295,06064296,06064297,06064298,06064299,06064300,06064301,06064302
06079966	4B	王右丞文集	（唐）王維	四庫全書薈要,集部,別集類,唐	06079966
06043595	1G	經典釋文	（唐）陸德明	四庫全書,經部,五經總義類,唐	06043595,06043596,06043597,06043598,06043599,06043600,06043601,06043602,06043603,06043604,06043605,06043606
06047045	1E	春秋會通	（元）李廉	四庫全書,經部,春秋類,元	06047045,06047046,06047047,06047048,06047049,06047050,06047051,06047052,06047053,06047054,06047055
06064528	1A	易翼述信	（清）王又樸	四庫全書,經部,易類,清	06064528,06064529,06064530,06064531,06064532,06064533,06064534,06064535,06064536
06070386	4E	十五家詞	（清）孫默	四庫全書,集部,詞曲類,清	06070386,06070387,06070388,06070389,06070390,06070391,06070392,06070393,06070394,06070395,06070396,06070397,06070398,06070399,06070400
06043590	1F	孝經集傳	（明）黃道周	四庫全書,經部,孝經類,明	06043590,06043591
06047041	1E	春秋讞義	（元）王元杰	四庫全書,經部,春秋類,元	06047041,06047042,06047043,06047044
06077867	XX	文獻通考	（宋）馬端臨	四庫全書薈要,史部,故事類,宋	06077867,06077868,06077869,06077870,06077871,06077872,06077873,06077874,06077875,06077876,06077877,06077878,06077879,06077880,06077881,06077882,06077883,06077884,06077885,06077886,06077887,06077888,06077889,06077890,06077891,06077892,06077893,06077894,06077895,06077896,06077897,06077898,06077899,06077900,06077901,06077902,06077903,06077904,06077905,06077906,06077907,06077908,06077909,06077910,06077911,06077912,06077913,06077914,06077915,06077916,06077917,06077918,06077919,06077920,06077921,06077922,06077923,06077924,06077925,06077926,06077927,06077928,06077929,06077930,06077931,06077932,06077933,06077934,06077935,06077936,06077937,06077938,06077939,06077940,06077941,06077942,06077943,06077944,06077945,06077946,06077947,06077948,06077949,06077950,06077951,06077952,06077953,06077954,06077955,06077956,06077957,06077958,06077959,06077960,06077961,06077962,06077963,06077964,06077965,06077966,06077967,06077968,06077969,06077970,06077971,06077972,06077973,06077974,06077975,06077976,06077977,06077978,06077979,06077980,06077981,06077982,06077983,06077984,06077985,06077986,06077987,06077988,06077989,06077990,06077991,06077992,06077993,06077994,06077995,06077996,06077997,06077998,06077999,06078000,06078001,06078003,06078006,06078007,06078008,06078009,06078010,06078011,06078012,06078013,06078014,06078015,06078016,06078017,06078018,06078019,06078020,06078021,06078022,06078023,06078024,06078025,06078026,06078027,06078028,06078029,06078030,06078031
06060451	4B	淳熙稿	（宋）趙蕃	四庫全書,集部,別集類,宋	06060451,06060452,06060453,06060454,06060455,06060456,06060457,06060472
06044795	2M	皇朝通志	（清）乾隆	四庫全書,史部,政書類,清	06044795,06044796,06044797,06044798,06044799,06044800,06044801,06044802,06044803,06044804,06044805,06044806,06044807,06044808,06044809,06044810,06044811,06044812,06044813,06044814,06044815,06044816,06044817,06044818,06044819,06044820,06044821,06044822,06044823,06044824,06044825,06044826,06044827,06044828,06044829,06044830,06044831,06044832,06044833,06044834,06044835,06044836,06044837
06044791	2M	欽定皇朝通典	（清）乾隆	四庫全書,史部,政書類,清	06044791
06048620	1I	瑟譜	（元）熊朋來	四庫全書,經部,樂類,元	06048620,06048621
06061101	2E	戰國策［鮑彪注］	（宋）鮑彪	四庫全書,史部,雜史類,宋	06061101,06061102,06061103,06061104,06061105,06061106
06048624	1I	苑洛志樂	（明）韓邦奇	四庫全書,經部,樂類,明	06048624,06048625,06048626,06048627,06048628,06048629,06048630,06048631,06048632,06048633,06048634,06048635,06048636
06043119	4B	四溟集	（明）謝榛	四庫全書,集部,別集類,明	06043119,06043120,06043121,06043122
06045829	1E	讀春秋略記	（明）朱朝瑛	四庫全書,經部,春秋類,明	06045829,06045830,06045831,06045832,06045833,06045834
06059041	2A	舊五代史	（宋）薛居正	四庫全書,史部,正史類,宋	06059041,06059042,06059043,06059044,06059045,06059046,06059047,06059048,06059049,06059050,06059051,06059052,06059053,06059054,06059055,06059056,06059057,06059058,06059059,06059060,06059061,06059062,06059063,06059064,06060896,06060897,06060898,06060899,06060900,06060901,06060902,06060903,06060904
06070181	4B	毘陵集	（宋）張守	四庫全書,集部,別集類,宋	06070181,06070182,06070183,06070184
06055243	1J	樂律全書	（明）朱載堉	四庫全書,經部,小學類,明	06055243,06055244,06055245,06055246,06055247,06055248,06055249,06055250,06055251,06055252,06055253,06055254,06055255,06055256,06055257,06055258,06055259,06055260,06055261,06055262,06055263,06055264,06055265,06055266,06055267,06055268,06055269,06055270,06055271
06043113	4B	震川別集	（明）歸有光,（清）歸荘	四庫全書,集部,別集類,明	06043113,06043114,06043115,06043116,06043117,06043118
06069732	4C	御定歷代賦彙外集		四庫全書,集部,總集類,清	06069732,06069733,06069734,06069735,06069736,06069737,06069738,06069739,06069740,06069741
06052738	1H	蒙齊中庸講義	（宋）袁甫	四庫全書,經部,四書類,宋	06052738,06052739
06044951	3A	格物通	（明）湛若水	四庫全書,子部,儒家類,明	06044951,06044952,06044953,06044954,06044955,06044956,06044957,06044958,06044959,06044960,06044961,06044962,06044964,06044965,06044966,06044967,06044968,06044969,06044970,06044971
06052733	1H	孟子說	（宋）張栻	四庫全書,經部,四書類,宋	06052733,06052734,06052735,06052736,06052737
06052046	4B	御製詩初集	（清）高宗御,（清）蔣溥	四庫全書,集部,別集類,清	06052046,06052047,06052048,06052049,06052050,06052051,06052052,06052053,06052054,06052055,06052056,06052057,06052058,06052059,06052060,06052061,06052062,06052063,06052064
06052043	3E	傳信適用方	（宋）吴彦夔	四庫全書,子部,醫家類,宋	06052043,06052044
06063361	3J	仕學規範	（宋）張鎡	四庫全書,子部,雜家類,宋	06063361,06063362,06063363,06063364,06063365,06063366
06043373	1C	詩所	（清）李光地	四庫全書,經部,詩類,清	06043373,06043374,06043375,06043376,06043377
06064744	1B	尚書句解	（元）朱祖義	四庫全書,經部,書類,元	06064744,06064745,06064746
06063367	3J	自警編	（宋）趙善璙	四庫全書,子部,雜家類,宋	06063367,06063368,06063369,06063370,06063371,06063372
06043378	1C	毛詩寫官記	（清）毛奇齡	四庫全書,經部,詩類,清	06043378,06043379
06046407	2M	萬壽盛典初集	（清）王原祁,（清）王奕清	四庫全書,史部,政書類,清	06046407,06046408,06046409,06046410,06046411,06046412,06046413,06046414,06046415,06046416,06046417,06046418,06046419,06046420,06046421,06046422,06046423,06046424,06046425,06046426,06046427,06046428,06046429,06046430,06046431,06046432,06046433,06046434,06046435,06047670,06047671,06047672,06047673,06047674,06047675,06071347,06071348
06075402	1A	易象意言	（宋）蔡淵	四庫全書薈要,经部,易類,宋	06075402
06075403	2A	宋史	（元）托克托	四庫全書薈要,史部,正史類,元	06075403,06075404,06075405,06075406,06075407,06075408,06075409,06075410,06075411,06075412,06075413,06075414,06075415,06075416,06075417,06075418,06075419,06075420,06075421,06075422,06075423,06075424,06075425,06075426,06075427,06075428,06075429,06075430,06075431,06075432,06075433,06075434,06075435,06075436,06075437,06075438,06075439,06075440,06075441,06075442,06075443,06075444,06075445,06075446,06075447,06075448,06075449,06075450,06075451,06075452,06075453,06075454,06075455,06075456,06075457,06075458,06075459,06075460,06075461,06075462,06075463,06075464,06075465,06075466,06075467,06075468,06075469,06075470,06075471,06075472,06075473,06075474,06075475,06075476,06075477,06075478,06075479,06075480,06075481,06075482,06075483,06075484,06075485,06075486,06075487,06075488,06075489,06075490,06075491,06075492,06075493,06075494,06075495,06075496,06075497,06075498,06075499,06075500,06075501,06075502,06075503,06075504,06075505,06075506,06075507,06075508,06075509,06075510,06075511,06075512,06075513,06075514,06075515,06075516,06075517,06075518,06075519,06075520,06075521,06075522,06075523,06075524,06075525,06075526,06075527,06075528,06075529,06075530,06075531,06075532,06075533,06075534,06075535,06075536,06075537,06075538,06075539,06075541,06075542,06075543,06075544,06075545,06075546,06075548,06075549,06075550,06075551,06075552,06075553,06075554,06075555,06075556,06075557,06075558,06075559,06075560,06075561,06075562,06075563,06075564,06075565,06075566,06075567,06075568,06075569,06075570,06075571,06075572,06075573,06075574,06075575,06075576,06075577,06075578,06075579,06075580,06075581,06075582,06075583,06075584,06075585,06075586,06075587,06075588,06075589
06067885	2C	平定准喀爾方略前编	（清）傅恒	四庫全書,史部,紀事本末類,清	06067885,06067886,06067887,06067888,06067889,06067890,06067891,06067892,06067893,06067894,06067895,06067896,06067897,06067898,06067899,06067900,06067901,06067902,06067903,06067904,06067905
06043682	1G	十三經義疑	（清）吳浩	四庫全書,經部,五經總義類,清	06043682,06043683,06043684
06043685	1G	九經古義	（清）惠棟	四庫全書,經部,五經總義類,清	06043685,06043686,06043687,06043688
06079736	1J	御定音韻闡徽	（清）康熙聖祖仁皇帝	四庫全書薈要,經部,小學類,清	06079736,06079737,06079738,06079739,06079740,06079741,06079742,06079743,06079744,06079745
06043689	1G	經稗	（清）郑方坤	四庫全書,經部,五經總義類,清	06043689,06043690,06043691,06043692,06043693,06043694,06043695
06068518	2G	八旗滿洲氏族通譜		四庫全書,史部,傳記類,清	06068518,06068519,06068520,06068521,06068522,06068523,06068524,06068525,06068526,06068527,06068528,06068529,06068530,06068531,06068532,06068533,06068534,06068535,06068536,06068537,06068538,06068539,06068540,06068541,06068542,06068543,06068544,06068545,06068546
06061210	2K	元和郡縣志	（唐）李吉甫	四庫全書,史部,地理類,唐	06061210,06061211,06061212,06061213,06061214,06061215,06061216,06061217,06061218,06061219,06061220,06061221,06061222,06061223,06061224
06045351	4B	弇州四部稿	（明）王世貞	四庫全書,集部,別集類,明	06045351,06045352,06045353,06045354,06045355,06045356,06045357,06045358,06045359,06045360,06045361,06045362,06045363,06045364,06045365,06045366,06045367,06045368,06045369,06045370,06045371,06045372,06045373,06045374,06045375,06045376,06045377,06045378,06045379,06045380,06045381,06045382,06045383,06045384,06045385,06045386,06045387,06045388,06045389,06045390,06045391,06045392,06045393,06045394,06045395,06045396,06045397,06045398,06045399,06045400,06045401,06045402,06045403,06045404,06045405,06045406,06045407,06045408,06045409,06045410,06045411,06045412
06051276	4B	西臺集 	（宋）曅仲游	四庫全書,集部,別集類,宋	06051276,06051277,06051278,06051279,06051280,06051281
06071222	4B	抑菴文集	（明）王直	四庫全書,集部,別集類,明	06071222,06071223,06071224,06071225,06071226,06071227,06071228
06067089	3H	秘殿珠林	（清）孫岳頒	四庫全書,子部,藝術類,清	06067089,06067090,06067091,06067092,06067093,06067094,06067095,06067096
06045682	1E	高氏春秋集注	（宋）高閌	四庫全書,經部,春秋類,宋	06045682,06045683,06045684,06045685,06045686,06045687,06045688,06045689,06045690
06058312	4C	唐詩拾遺	（明）高棅	四庫全書,集部,總集類,明	06058312,06058313,06058314,06058315
06042156	4B	青霞集	（明）沈鍊	四庫全書,集部,別集類,明	06042156,06042157,06042158,06042159,06042160
06071229	4B	抑菴文後集	（明）王直	四庫全書,集部,別集類,明	06071229,06071230,06071231,06071232,06071233,06071234,06071235,06071236,06071237,06071238,06071239,06071240,06071241,06071242,06071243,06071244,06071245,06071246,06071247,06071248,06071249,06071250
06063508	3K	古今事文類聚續集	（宋）祝穆	四庫全書,子部,類書類,宋	06063508,06063509,06063510,06063511,06063512,06063513,06063514,06063515,06063516,06063517,06063518,06063519,06063520,06063521
06042150	4B	貝茨文集	（明）王立道	四庫全書,集部,別集類,明	06042150,06042151,06042152,06042153,06042154
06043976	4B	石田文集	（元）馬祖常	四庫全書,集部,別集類,元	06043976,06043977,06043978,06043979,06043980
06043974	4B	勤齊集	（元）蕭dou	四庫全書,集部,別集類,元	06043974,06043975
06043972	4B	惟實集	（元）劉鶚	四庫全書,集部,別集類,元	06043972,06043973
06075242	1A	周易輯聞	（宋）趙汝楳	四庫全書薈要,经部,易類,宋	06075242,06075243,06075244,06075245,06075246,06075248
06058317	4C	三華集	（明）錢子正,（明）錢子義,（明）錢仲益	四庫全書,集部,總集類,明	06058317,06058318,06058319,06058320,06058321
06075249	1A	易雅	（宋）趙汝楳	四庫全書薈要,经部,易類,宋	06075249
06062969	1A	古周易訂詁	（明）何楷	四庫全書,經部,易類,明	06062969,06062970,06062971,06062972,06062973,06062974,06062975,06062976
06045757	1E	春秋說	（宋）洪咨夔	四庫全書,經部,春秋類,宋	06045757,06045758,06045759,06045760,06045761,06045762
06045752	1E	春秋通說	（宋）黃仲炎	四庫全書,經部,春秋類,宋	06045752,06045753,06045754,06045755,06045756
06042085	4B	家藏集	（明）吳寬	四庫全書,集部,別集類,明	06042085,06042086,06042087,06042088,06042089,06042090,06042091,06042092,06042093,06042094,06042095,06042096,06042097,06042098,06042099,06042100,06042101,06042102,06042103,06042104,06042105,06042106,06042107
06062962	1A	兒易內儀以	（明）倪元璐	四庫全書,經部,易類,明	06062962,06062963
06062964	1A	兒易外儀	（明）倪元璐	四庫全書,經部,易類,明	06062964,06062965,06062966,06062967
06081691	XX	測圓海鏡分類釋術	（元）李冶	四庫全書薈要,子部,元	06081691,06081692,06081693
06063303	3J	池北偶談	（清）王士禎	四庫全書,子部,雜家類,清	06063303,06063304,06063305,06063306,06063307,06063308,06063309,06063310,06063311,06063312
06076533	4B	空同集	（明）李夢陽	四庫全書薈要,集部,別集類,明	06076533,06076534,06076535,06076536,06076537,06076538,06076539,06076540,06076541,06076542,06076543,06076544,06076545,06076546,06076547,06076548
06061922	3K	古今合璧事類備要後集	（宋）謝維新	四庫全書,子部,類書類,宋	06061922,06061923,06061924,06061925,06061926,06061927,06061928,06061929,06061930,06061931,06061932,06061933,06061934,06061935,06061936,06061937,06061938,06061939
06066603	1D	儀禮經傳通解	（宋）朱熹	四庫全書,經部,禮類,宋	06066603,06066604,06066605,06066606,06066607,06066608,06066609,06066610,06066611,06066612,06066613,06066614,06066615,06066616
06063219	3J	槐郯錄	（宋）岳珂	四庫全書,子部,雜家類,宋	06063219,06063220,06063221
06057509	3F	同文算指通編	（明）李之藻	四庫全書,子部,天文算法類,明	06057509,06057510,06057511,06057512
06041051	4B	誠意伯文集	（明）劉基	四庫全書,集部,別集類,明	06041051,06041052,06041053,06041054,06041055,06041056,06041057,06041058,06041059,06041060,06041061
06063210	3J	避暑錄話	（宋）葉夢得	四庫全書,子部,雜家類,宋	06063210,06063211
06058551	2D	通志	（宋）鄭樵	四庫全書,史部,別史類,宋	06058551,06058552,06058553,06058554,06058555,06058556,06058557,06058558,06058559,06058560,06058561,06058562,06058563,06058564,06058565,06058566,06058567,06058568,06058569,06058570,06058571,06058572,06058573,06058574,06058575,06058576,06058577,06058578,06058579,06058580,06058581,06058582,06058583,06058584,06058585,06058586,06058587,06058588,06058589,06058590,06058591,06058592,06058593,06058594,06058595,06058596,06058597,06058598,06058599,06058600,06058601,06058602,06058603,06058604,06058605,06058606,06058607,06058608,06058609,06058610,06059150,06059151,06059152,06059153,06059154,06059155,06059156,06059157,06059158,06059159,06059160,06059161,06059162,06059163,06059164,06059165,06059166,06059167,06059168,06059169,06059170,06059171,06059172,06059173,06059174,06059175,06059176,06059177,06059178,06059179,06059180,06059181,06059182,06059183,06059184,06059185,06059186,06059187,06059188,06059189,06059190,06059191,06059192,06059193,06059194,06059195,06059196,06059197,06059198,06059199,06059200,06059201,06059202,06059203,06059204,06059205,06059206,06059207,06059208,06059209,06059210,06059211,06059212,06059213,06059214,06059215,06059216,06059217,06059218,06059219,06059220,06059221,06059222,06059223,06059224,06059225,06059226,06059227,06059228,06059229,06059230,06059231,06059232,06059233,06059234,06059235,06059236,06059237,06059238,06059239,06059240,06059241,06059242,06059243,06059244,06059245,06059246,06059247,06059248,06059249,06059250,06059251,06059252,06059253,06059254,06059255,06059256,06059257,06059258,06059259,06059260,06059261,06059262,06059263,06059264,06059265,06059266,06059267,06059268,06059269,06059270,06059271,06059272,06059273,06059274,06059275,06059276,06059277,06059278,06059279,06059280,06059281
06063216	3J	老學庵筆記	（宋）陸遊	四庫全書,子部,雜家類,宋	06063216,06063217,06063218
06071536	3F	数学鑰	（清）杜知耕	四庫全書,子部,天文算法類,清	06071536,06071537,06071538
06071533	3F	幾何論約	（清）杜知耕	四庫全書,子部,天文算法類,清	06071533,06071534,06071535
06080552	1B	書傳	（宋）蘇軾	四庫全書薈要,經部,書類,宋	06080552,06080553,06080554,06080555,06080556,06080557
06080558	1B	增修東萊書說	（宋）呂祖謙	四庫全書薈要,經部,書類,宋	06080558,06080559,06080560,06080561,06080562,06080563,06080564,06080565,06080566,06080567
06070840	1A	周易本義	（宋）朱子	四庫全書,經部,易類,宋	06070840,06070841
06070842	1C	毛詩注疏	（唐）孔穎達	四庫全書,經部,詩類,唐	06070842,06070843,06070844,06070845,06070846,06070847
06081140	XX	春秋公羊傳注疏	（漢）何休	四庫全書薈要,經部,漢	06081140,06081141,06081142,06081143,06081144,06081145,06081146,06081147,06081148,06081149,06081150,06081151,06081152,06081153,06081154
06079450	XX	十一經問對	（元）何異孫	四庫全書薈要,經部,經解類,元	06079450,06079451,06079452
06079453	XX	五經蠡測	（明）蔣悌生	四庫全書薈要,經部,經解類,明	06079453,06079454,06079455
06063204	3J	春渚紀聞	（宋）何薳	四庫全書,子部,雜家類,宋	06063204,06063205,06063206
06079456	1J	爾雅注疏	（晉）郭璞	四庫全書薈要,經部,小學類,晉	06079456,06079457,06079458,06079459,06079460,06079461
06053715	4B	文定集	（宋）汪應辰	四庫全書,集部,別集類,宋	06053715,06053716,06053717,06053718,06053719,06053720
06053712	4B	湖山集	（宋）吳芾	四庫全書,集部,別集類,宋	06053712,06053713,06053714
06079527	1D	大學衍義	（宋）真德秀	四庫全書薈要,經部,禮類,宋	06079527,06079528,06079529,06079530,06079531,06079532,06079533,06079534,06079535,06079536,06079537,06079538,06079539
06041941	2K	海塘錄	（清）翟均廉	四庫全書,史部,地理類,清	06041941,06041942,06041943,06041944,06041945,06041946,06041947,06041948,06041949,06041950,06041951,06041952,06041953
06041235	4B	金文靖集	（明）金糿孜	四庫全書,集部,別集類,明	06041235,06041236,06041237,06041238,06041239,06041240,06041241
06066110	2G	明儒學案	（清）黃宗羲	四庫全書,史部,傳記類,清	06066110,06066111,06066112,06066113,06066114,06066115,06066116,06066117,06066118,06066119,06066120,06066121,06066122,06066123,06066124,06066125,06066126,06066127,06066128,06066129,06066130,06066131,06066132,06066133,06066134,06066135,06066136
06045223	4B	熊峯集	（明）石gang	四庫全書,集部,別集類,明	06045223,06045224,06045225,06045226,06045227,06045228
06076194	3D	農桑輯要	（元）司農司	四庫全書薈要,子部,農家類,元	06076194,06076195,06076196
06076197	3D	御定廣羣芳譜		四庫全書薈要,子部,農家類,清	06076197,06076198,06076199,06076200,06076201,06076202,06076203,06076204,06076205,06076206,06076207,06076208,06076209,06076210,06076211,06076212,06076213,06076214,06076215,06076216,06076217,06076218,06076219,06076220,06076221,06076222,06076223,06076224,06076225,06076226,06076227,06076228,06076229,06076230,06076231,06076232,06076233,06076234,06076235,06076236,06076237,06076238,06076239,06076240,06076241,06076242,06076243
06045229	4B	西村集	（明）史鑑	四庫全書,集部,別集類,明	06045229,06045230,06045231,06045232,06045233,06045234
06053397	4B	補注杜詩	（唐）杜甫	四庫全書,集部,別集類,唐	06053397,06053398,06053399,06053400,06053401,06053402,06053403,06053404,06053405,06053406,06053407,06053408,06053409,06053410,06053411
06079868	2A	三國志	（晉）陳壽	四庫全書薈要,史部,正史類,晉,宋	06079868,06079869,06079870,06079871,06079872,06079873,06079874,06079875,06079876,06079877,06079878,06079879,06079880,06079881,06079882
06056122	4B	鄮峰真隱漫錄	（宋）史浩	四庫全書,集部,別集類,宋	06056122,06056123,06056124,06056125,06056126,06056127,06056128,06056129,06056130
06071406	3A	帝學	（宋）范祖禹	四庫全書,子部,儒家類,宋	06071406,06071407
06071404	3A	家範	（宋）司馬光	四庫全書,子部,儒家類,宋	06071404,06071405
06079988	4B	次山集	（唐）元結	四庫全書薈要,集部,別集類,唐	06079988,06079989
06079987	4B	集千家註杜工部文集	（唐）杜甫	四庫全書薈要,集部,別集類,唐	06079987
06076999	4C	禦選明詩	（清）康熙聖祖仁皇帝	四庫全書薈要,集部,總集類,清	06076999,06077000,06077001,06077002,06077003,06077004,06077005,06077006,06077007,06077008,06077009,06077010,06077011,06077012,06077013,06077014,06077015,06077016,06077017,06077018,06077019,06077020,06077021,06077022,06077023,06077024,06077025,06077026,06077027,06077028,06077029,06077030,06077031,06077032,06077033,06077034,06077035,06077036,06077037,06077038,06077039,06077040,06077041,06077042,06077043,06077044,06077045,06077046,06077047,06077048,06077049,06077050,06077051,06077052,06077053,06077054,06077055,06077056,06077057,06077058,06077059,06077060,06077061,06077062
06050171	4C	江湖小集	（宋）陳起	四庫全書,集部,總集類,宋	06050171,06050172,06050173,06050174,06050175,06050176,06050177,06050178,06050179,06050180,06050181,06050182,06050183,06050184,06050185,06050186,06050187,06050188,06050189,06050190,06050191
06040944	4B	鹿皮子集	（元）陳樵	四庫全書,集部,別集類,元	06040944,06040945
06043196	4B	聖祖仁皇帝禦製文集	（清）張玉書	四庫全書,集部,別集類,清	06043196,06043197,06043198,06043199,06043200,06043201,06043203,06043204,06043205
06040948	4B	師山集	（元）鄭玉	四庫全書,集部,別集類,元	06040948,06040949
06072289	3A	鹽鐵論	（漢）恒寬,（明）張之象	四庫全書薈要,子部,儒家類,漢	06072289,06072290,06072291,06072292
06069818	3J	說郛	（明）陶宗義	四庫全書,子部,雜家類,明	06069818
06061585	3J	丹鉛續錄	（明）楊慎	四庫全書,子部,雜家類,明	06061585,06061586,06061587
06041308	4B	澗泉集	（宋）韓淲	四庫全書,集部,別集類,宋	06041308,06041309,06041310,06041311,06041312,06041313,06041314,06041315
06061581	3J	丹鉛餘錄	（明）楊慎	四庫全書,子部,雜家類,明	06061581,06061582,06061583,06061584
06041306	4B	篔窻集	（宋）陳耆卿	四庫全書,集部,別集類,宋	06041306,06041307
06061858	3K	海録碎事	（宋）葉庭珪	四庫全書,子部,類書類,宋	06061858,06061859,06061860,06061861,06061862,06061863,06061864,06061865,06061866,06061867,06061868,06061869,06061870,06061871,06061872,06061873,06061874,06061875,06061876,06061877,06061878,06061879
06061588	3J	丹鉛摘錄	（明）楊慎	四庫全書,子部,雜家類,明	06061588,06061589,06061590
06041301	4B	滄洲塵缶編	（宋）程公許	四庫全書,集部,別集類,宋	06041301,06041302,06041303,06041304,06041305
06054850	3F	六經天文編	（宋）王應麟	四庫全書,子部,天文算法類,宋	06054850,06054851
06054854	3F	七政推步	（明）貝琳	四庫全書,子部,天文算法類,明	06054854,06054855,06054856,06054857
06050578	1J	輶軒使者絕代語釋別國方言	（漢）揚雄	四庫全書,經部,小學類,漢,晉	06050578,06050579,06050580,06050581
06054858	3F	聖壽萬年厯	（明）朱載堉	四庫全書,子部,天文算法類,明	06054858,06054859,06054860
06057230	2B	資治通鑑外紀目錄	（宋）劉恕	四庫全書,史部,編年類,宋	06057230,06057231
06080729	1C	詩解頤	（明）朱善	四庫全書薈要,經部,詩類,明	06080729,06080730,06080731
06057232	2B	資治通鑑外紀	（宋）劉恕	四庫全書,史部,編年類,宋	06057232,06057233,06057234,06057235,06057236,06058549,06058550
06059602	2K	欽定大清一統志	（清）和珅	四庫全書,史部,地理類,清	06059602,06059603,06059604,06059605,06059606,06059607,06059608,06059609,06059610,06059611,06059612,06059613,06059614,06059615,06059616,06059617,06059618,06059619,06059620,06059621,06059622,06059623,06059624,06059625,06059626,06059627,06059628,06059629,06059630,06059631,06059632,06059633,06059634,06059635,06059636,06059637,06059638,06059639,06059640,06059641,06059642,06059643,06059644,06059645,06059646,06059647,06059648,06059649,06059650,06059651,06059652,06059653,06059654,06059655,06059656,06059657,06059658,06059659,06059660,06059661,06059662,06059663,06059664,06059665,06059666,06059667,06059668,06059669,06059670,06059671,06059672,06059673,06059674,06059675,06059676,06059677,06059678,06059679,06059680,06059681,06059682,06059683,06059684,06059685,06059686,06059687,06059688,06059689,06059690,06059691,06059692,06059693,06059694,06059695,06059696,06059697,06059698,06059699,06059700,06059701,06059702,06059703,06059704,06059705,06059706,06059707,06059708,06059709,06059710,06059711,06059712,06059713,06059714,06059715,06059716,06059717,06059718,06059719,06059720,06059721,06059722,06059723,06059724,06059725,06059726,06059727,06059728,06059729,06059730,06059731,06059732,06059733,06059734,06059735,06059736,06059737,06059738,06059739,06059740,06059741,06059742,06059743,06059744,06059745,06059746,06059747,06059748,06059749,06059750,06059751,06059752,06059753,06059754,06059755,06059756,06059757,06059758,06059759,06059760,06059761,06059762,06059763,06059764,06059765,06059766,06059767,06059768,06059769,06059770,06059771,06059772,06059773,06059774,06059775,06059776,06059777,06059778,06059779,06059780,06059781,06061252,06061253,06061254,06061255,06061256,06061257,06061258,06061259,06061260,06061261,06061262,06061263,06061264,06061265
06055128	1H	大學翼真	（清）胡渭	四庫全書,經部,四書類,清	06055128,06055129,06055130,06055131
06057237	2B	皇王大紀	（宋）胡宏	四庫全書,史部,編年類,宋	06057237,06057238,06057239,06057240,06057241,06057242,06057243,06057244,06057245,06057246,06057247,06057248,06057249,06057250,06057251,06057252,06057253,06057254,06057255,06057256,06057257
06062034	3K	萬姓統譜卷首	（明）凌迪知	四庫全書,子部,類書類,明	06062034,06062035
06051749	2O	史纂通要	（元）胡一桂	四庫全書,史部,史評類,元	06051749,06051750,06051751,06051752,06051753,06051754
06073949	4B	梅溪後集	（宋）王十朋	四庫全書薈要,集部,別集類,宋	06073949,06073950,06073951,06073952,06073953,06073954,06073955,06073956,06073957,06073958
06050715	3E	神農本草經疏	（明）繆希雍	四庫全書,子部,醫家類,明	06050715,06050716,06050717,06050718,06050719,06050720,06050721,06050722,06050723,06050724,06050725,06050726,06050727,06050728
06070411	4E	詞律	（清）萬樹	四庫全書,集部,詞曲類,清	06070411,06070412,06070413,06070414,06070415,06070416,06070417,06070418,06070419,06070420
06050711	3E	先醒齋廣筆記	（明）繆希雍	四庫全書,子部,醫家類,明	06050711,06050712,06050713,06050714
06040018	4B	水心集	（宋）葉適	四庫全書,集部,別集類,宋	06040018,06040019,06040020,06040021,06040022,06040023,06040024,06040025,06040026,06040027,06040028,06040029,06040030,06040031
06053421	4B	杜詩攟	（明）唐元竑	四庫全書,集部,別集類,明	06053421,06053422
06040547	3E	仁端錄	（明）徐謙	四庫全書,子部,醫家類,明	06040547,06040548,06040549,06040550,06040551,06040552,06040553,06040554
06080897	XX	雁門集	（元）薩都拉	四庫全書薈要,集部,元	06080897,06080898,06080899
06049276	4B	陶山集	（宋）陸佃	四庫全書,集部,別集類,宋	06049276,06049277,06049278,06049279
06051718	2M	營造法式	（宋）李誡	四庫全書,史部,政書類,宋	06051718,06051719,06051720,06051721,06051722,06051723,06051724,06051725
06049273	4B	青山續集	（宋）郭祥正	四庫全書,集部,別集類,宋	06049273,06049274
06058016	4B	栟櫚集	（宋）鄧肅	四庫全書,集部,別集類,宋	06058016,06058017,06058018
06041081	4B	王忠文集	（明）王褘	四庫全書,集部,別集類,清	06041081,06041082,06041083,06041084,06041085
06072372	3E	難經本義	（明）滑壽	四庫全書薈要,子部,醫家類,明	06072372,06072373
06050374	1D	讀禮志疑	（清）陸隴其	四庫全書,經部,禮類,清	06050374,06050375
06073486	3L	西陽雜俎	（唐）段成式	四庫全書薈要,子部,小說家類,唐	06073486,06073487,06073488,06073489
06050376	1D	郊社禘祫問	（清）毛奇齡	四庫全書,經部,禮類,清	06050376
06050370	1D	三禮圖	（明）劉續	四庫全書,經部,禮類,明	06050370,06050371,06050372
